paper_id	title	topic_code	scope	verification_status	canonical_url	arxiv_id	doi	acl_id	arxiv_id_year	authors	venue	publication_year	metadata_source_url	discovery_sources	source_rows	link_check_date	link_check_note
P0775	Going through the Life Cycle of Faults in Clouds: Guidelines on Fault Handling	AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://ieeexplore.ieee.org/document/9978764/								https://ieeexplore.ieee.org/document/9978764/	"[""https://github.com/phamquiluan/awesome-failure-diagnosis""]"	"[""R0780""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0776	WOLFFI: A fault injection platform for learning AIOps models	AIOPS_RCA	direct_AIOps_log_observability	primary_title_identifier_confirmed	https://research.ibm.com/publications/wolffi-a-fault-injection-platform-for-learning-aiops-models								https://research.ibm.com/publications/wolffi-a-fault-injection-platform-for-learning-aiops-models	"[""https://github.com/phamquiluan/awesome-failure-diagnosis""]"	"[""R0781""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0777	An Intelligent Framework for Timely, Accurate, and Comprehensive Cloud Incident Detection	AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1145/3544497.3544499		10.1145/3544497.3544499						https://doi.org/10.1145/3544497.3544499	"[""https://github.com/phamquiluan/awesome-failure-diagnosis""]"	"[""R0782""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0778	Localization of Operational Faults in Cloud Applications by Mining Causal Dependencies in Logs Using Golden Signals	AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1007/978-3-030-76352-7_17		10.1007/978-3-030-76352-7_17						https://doi.org/10.1007/978-3-030-76352-7_17	"[""https://github.com/phamquiluan/awesome-failure-diagnosis""]"	"[""R0783""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0779	Onion: Identifying Incident-Indicating Logs for Cloud Systems	AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1145/3468264.3473919		10.1145/3468264.3473919						https://doi.org/10.1145/3468264.3473919	"[""https://github.com/phamquiluan/awesome-failure-diagnosis""]"	"[""R0784""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0780	Towards intelligent incident management: why we need it and how we make it	AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://doi.org/10.1145/3368089.3417055		10.1145/3368089.3417055						https://doi.org/10.1145/3368089.3417055	"[""https://github.com/phamquiluan/awesome-failure-diagnosis""]"	"[""R0785""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0781	Mining causality of network events in log data	AIOPS_RCA	direct_AIOps_log_observability	blocked_or_unreadable	https://ieeexplore.ieee.org/document/8122062								https://ieeexplore.ieee.org/document/8122062	"[""https://github.com/phamquiluan/awesome-failure-diagnosis""]"	"[""R0786""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0782	CorpusLM: Towards a Unified Language Model on Corpus for Knowledge-Intensive Tasks	IR_RERANKING	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1145/3626772.3657778		10.1145/3626772.3657778						https://doi.org/10.1145/3626772.3657778	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0787""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0783	Text-to-Text Multi-view Learning for Passage Re-ranking	IR_RERANKING	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1145/3404835.3463048		10.1145/3404835.3463048						https://doi.org/10.1145/3404835.3463048	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0788""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0784	RankT5: Fine-Tuning T5 for Text Ranking with Ranking Losses	IR_RERANKING	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1145/3539618.3592047		10.1145/3539618.3592047						https://doi.org/10.1145/3539618.3592047	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0789""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0785	A Two-Stage Adaptation of Large Language Models for Text Ranking	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2024.findings-acl.706/			2024.findings-acl.706					https://aclanthology.org/2024.findings-acl.706/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0790""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0786	Rank-without-GPT: Building GPT-Independent Listwise Rerankers on Open-Source Large Language Models	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2312.02969	2312.02969			2023				https://arxiv.org/abs/2312.02969	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0791""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0787	ListT5: Listwise Reranking with Fusion-in-Decoder Improves Zero-shot Retrieval	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2024.acl-long.125/			2024.acl-long.125					https://aclanthology.org/2024.acl-long.125/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0792""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0788	Q-PEFT: Query-dependent Parameter Efficient Fine-tuning for Text Reranking with Large Language Models	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2404.04522	2404.04522			2024				https://arxiv.org/abs/2404.04522	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0793""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0789	Leveraging Passage Embeddings for Efficient Listwise Reranking with Large Language Models	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2406.14848	2406.14848			2024				https://arxiv.org/abs/2406.14848	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0794""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0790	Discrete Prompt Optimization via Constrained Generation for Zero-shot Re-ranker	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.findings-acl.61/			2023.findings-acl.61					https://aclanthology.org/2023.findings-acl.61/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0795""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0791	Open-source Large Language Models are Strong Zero-shot Query Likelihood Models for Document Ranking	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.findings-emnlp.590/			2023.findings-emnlp.590					https://aclanthology.org/2023.findings-emnlp.590/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0796""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0792	PaRaDe: Passage Ranking using Demonstrations with LLMs	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.findings-emnlp.950/			2023.findings-emnlp.950					https://aclanthology.org/2023.findings-emnlp.950/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0797""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0793	Beyond Yes and No: Improving Zero-Shot LLM Rankers via Scoring Fine-Grained Relevance Labels	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.14122	2310.14122			2023				https://arxiv.org/abs/2310.14122	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0798""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0794	Is ChatGPT Good at Search? Investigating Large Language Models as Re-Ranking Agents	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.emnlp-main.923/			2023.emnlp-main.923					https://aclanthology.org/2023.emnlp-main.923/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0799""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0795	Zero-Shot Listwise Document Reranking with a Large Language Model	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2305.02156	2305.02156			2023				https://arxiv.org/abs/2305.02156	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0800""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0796	Found in the Middle: Permutation Self-Consistency Improves Listwise Ranking in Large Language Models	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.07712	2310.07712			2023				https://arxiv.org/abs/2310.07712	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0801""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0797	Large Language Models are Effective Text Rankers with Pairwise Ranking Prompting	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2024.findings-naacl.97/			2024.findings-naacl.97					https://aclanthology.org/2024.findings-naacl.97/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0802""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0798	A Setwise Approach for Effective and Highly Efficient Zero-shot Ranking with Large Language Models	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.09497	2310.09497			2023				https://arxiv.org/abs/2310.09497	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0803""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0799	InstUPR: Instruction-based Unsupervised Passage Reranking with Large Language Models	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2403.16435	2403.16435			2024				https://arxiv.org/abs/2403.16435	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0804""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0800	MCRanker: Generating Diverse Criteria On-the-Fly to Improve Point-wise LLM Rankers	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2404.11960	2404.11960			2024				https://arxiv.org/abs/2404.11960	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0805""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0801	DemoRank: Selecting Effective Demonstrations for Large Language Models in Ranking Task	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2406.16332	2406.16332			2024				https://arxiv.org/abs/2406.16332	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0806""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0802	An Investigation of Prompt Variations for Zero-shot LLM-based Rankers	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2406.14117	2406.14117			2024				https://arxiv.org/abs/2406.14117	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0807""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0803	TourRank: Utilizing Large Language Models for Documents Ranking with a Tournament-Inspired Strategy	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2406.11678	2406.11678			2024				https://arxiv.org/abs/2406.11678	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0808""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0804	Top-Down Partitioning for Efficient List-Wise Ranking	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2405.14589	2405.14589			2024				https://arxiv.org/abs/2405.14589	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0809""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0805	PRP-Graph: Pairwise Ranking Prompting to LLMs with Graph Aggregation for Effective Text Re-ranking	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2024.acl-long.313/			2024.acl-long.313					https://aclanthology.org/2024.acl-long.313/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0810""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0806	Consolidating Ranking and Relevance Predictions of Large Language Models through Post-Processing	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2024.emnlp-main.25/			2024.emnlp-main.25					https://aclanthology.org/2024.emnlp-main.25/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0811""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0807	Sliding Windows Are Not the End: Exploring Full Ranking with Long-Context Large Language Models	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2025.acl-long.8/			2025.acl-long.8					https://aclanthology.org/2025.acl-long.8/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0812""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0808	CoRanking: Collaborative Ranking with Small and Large Ranking Agents	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2503.23427	2503.23427			2025				https://arxiv.org/abs/2503.23427	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0813""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0809	APEER: Automatic Prompt Engineering Enhances Large Language Model Reranking	IR_RERANKING	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1145/3701716.3717574		10.1145/3701716.3717574						https://doi.org/10.1145/3701716.3717574	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0814""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0810	ExaRanker: Explanation-Augmented Neural Ranker	IR_RERANKING	methodological_IR_RAG_QA	blocked_or_unreadable	https://doi.org/10.1145/3539618.3592067		10.1145/3539618.3592067						https://doi.org/10.1145/3539618.3592067	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0815""]"	2026-09-12	Primary page blocked/unreadable through web tool; does not establish broken URL
P0811	InPars-Light: Cost-Effective Unsupervised Training of Efficient Rankers	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2301.02998	2301.02998			2023				https://arxiv.org/abs/2301.02998	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0816""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0812	Generating Synthetic Documents for Cross-Encoder Re-Rankers: A Comparative Study of ChatGPT and Human Experts	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2305.02320	2305.02320			2023				https://arxiv.org/abs/2305.02320	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0817""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0813	Instruction Distillation Makes Large Language Models Efficient Zero-shot Rankers	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2311.01555	2311.01555			2023				https://arxiv.org/abs/2311.01555	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0818""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0814	RankVicuna: Zero-Shot Listwise Document Reranking with Open-Source Large Language Models	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2309.15088	2309.15088			2023				https://arxiv.org/abs/2309.15088	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0819""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0815	RankZephyr: Effective and Robust Zero-Shot Listwise Reranking is a Breeze!	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2312.02724	2312.02724			2023				https://arxiv.org/abs/2312.02724	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0820""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0816	ExaRanker-Open: Synthetic Explanation for IR using Open-Source LLMs	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2402.06334	2402.06334			2024				https://arxiv.org/abs/2402.06334	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0821""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0817	Expand, Highlight, Generate: RL-driven Document Generation for Passage Reranking	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.emnlp-main.623/			2023.emnlp-main.623					https://aclanthology.org/2023.emnlp-main.623/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0822""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0818	FIRST: Faster Improved Listwise Reranking with Single Token Decoding	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2406.15657	2406.15657			2024				https://arxiv.org/abs/2406.15657	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0823""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0819	ReasonRank: Empowering Passage Ranking with Strong Reasoning Ability	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2508.07050	2508.07050			2025				https://arxiv.org/abs/2508.07050	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0824""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0820	Rank1: Test-Time Compute for Reranking in Information Retrieval	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2502.18418	2502.18418			2025				https://arxiv.org/abs/2502.18418	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0825""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0821	Rank-K: Test-Time Reasoning for Listwise Reranking	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2505.14432	2505.14432			2025				https://arxiv.org/abs/2505.14432	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0826""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0822	REARANK: Reasoning Re-ranking Agent via Reinforcement Learning	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2505.20046	2505.20046			2025				https://arxiv.org/abs/2505.20046	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0827""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0823	Rank-R1: Enhancing Reasoning in LLM-based Document Rerankers via Reinforcement Learning	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2503.06034	2503.06034			2025				https://arxiv.org/abs/2503.06034	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0828""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0824	TFRank: Think-Free Reasoning Enables Practical Pointwise LLM Ranking	IR_RERANKING	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2508.09539	2508.09539			2025				https://arxiv.org/abs/2508.09539	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0829""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0825	FreshLLMs: Refreshing Large Language Models with Search Engine Augmentation	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.03214	2310.03214			2023				https://arxiv.org/abs/2310.03214	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0830""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0826	Enabling Large Language Models to Generate Text with Citations	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.emnlp-main.398/			2023.emnlp-main.398					https://aclanthology.org/2023.emnlp-main.398/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0831""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0827	Chain-of-Note: Enhancing Robustness in Retrieval-Augmented Language Models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2311.09210	2311.09210			2023				https://arxiv.org/abs/2311.09210	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0832""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0828	Improving Retrieval-Augmented Large Language Models via Data Importance Learning	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2307.03027	2307.03027			2023				https://arxiv.org/abs/2307.03027	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0833""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0829	Retrieval-Generation Synergy Augmented Large Language Models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.05149	2310.05149			2023				https://arxiv.org/abs/2310.05149	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0834""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0830	Answering Questions by Meta-Reasoning over Multiple Chains of Thought	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2304.13007	2304.13007			2023				https://arxiv.org/abs/2304.13007	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0835""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0831	PlanRAG: A Plan-then-Retrieval Augmented Generation for Generative Large Language Models as Decision Makers	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2406.12430	2406.12430			2024				https://arxiv.org/abs/2406.12430	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0836""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0832	Learning to Plan for Retrieval-Augmented Large Language Models from Knowledge Graphs	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2406.14282	2406.14282			2024				https://arxiv.org/abs/2406.14282	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0837""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0833	LeanContext: Cost-Efficient Domain-Specific Question Answering Using LLMs	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2309.00841	2309.00841			2023				https://arxiv.org/abs/2309.00841	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0838""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0834	TCRA-LLM: Token Compression Retrieval Augmented Large Language Model for Inference Cost Reduction	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.findings-emnlp.655/			2023.findings-emnlp.655					https://aclanthology.org/2023.findings-emnlp.655/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0839""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0835	Modeling Uncertainty and Using Post-fusion as Fallback Improves Retrieval Augmented Generation with LLMs	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2308.12574	2308.12574			2023				https://arxiv.org/abs/2308.12574	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0840""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0836	Characterizing Attribution and Fluency Tradeoffs for Retrieval-Augmented Large Language Models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2302.05578	2302.05578			2023				https://arxiv.org/abs/2302.05578	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0841""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0837	RETA-LLM: A Retrieval-Augmented Large Language Model Toolkit	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2306.05212	2306.05212			2023				https://arxiv.org/abs/2306.05212	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0842""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0838	Chameleon: a Heterogeneous and Disaggregated Accelerator System for Retrieval-Augmented Language Models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://arxiv.org/abs/2310.09949	2310.09949			2023				https://arxiv.org/abs/2310.09949	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0843""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
P0839	RaLLe: A Framework for Developing and Evaluating Retrieval-Augmented Large Language Models	RAG_QA	methodological_IR_RAG_QA	primary_title_identifier_confirmed	https://aclanthology.org/2023.emnlp-demo.4/			2023.emnlp-demo.4					https://aclanthology.org/2023.emnlp-demo.4/	"[""https://github.com/RUC-NLPIR/LLM4IR-Survey/blob/main/README.md""]"	"[""R0844""]"	2026-09-12	Đối chiếu trang metadata nguồn gốc; không đọc toàn văn.
