path	bytes	sha256	artifact_class	redistribution_status	sensitive_data_status	disposition
03_collection_plan/search_queries.txt	1506	bd62ce76cd0385d801bd798777abe21999beb4b145f291a98a438edbe8d25404	collection-plan	approved	none	keep_public
03_collection_plan/source_registry.tsv	11689	e636cf3535ea973931f88c9e26c4fd00ed55444e41a632bdb4d513d17e732a3c	collection-plan	approved	none	keep_public
04_audit/counts.json	1671	fb859442e6767ceb95fb96b05fef8d647e25bac3cffe009db8a1f1c70ed98575	audit-records	approved	none	keep_public
04_audit/data-runtime.json	199	7acc69e373156d278a18c718ba78b1805de54425011ea7cd40a5d25676198f6d	audit-records	approved	none	keep_public
04_audit/dedup_mapping.tsv	209650	a9a04d9bd805ab5a2e1cd1730e76d33f33452bd9eb27548efbfc107b5b3e645e	audit-records	approved	none	keep_public
04_audit/dedup_merges.tsv	720	48a8c7b833c5ba39f4f874faa38411f08171102321e543707789c097da730127	audit-records	approved	none	keep_public
04_audit/excluded.tsv	1037	e972d6dfde899632e54861f792442bd9c967511af77d9f35acd1531d3c65eacd	audit-records	approved	none	keep_public
04_audit/handoff-files-validation.json	801	bfff4ccd17a2afedf16690efd2244def6d19cf9f5309d2d5acd811d9f75e4933	audit-records	approved	none	keep_public
04_audit/limitations.md	3287	f5a9748c923ce1e4c2ab95d2cc8b525474d2345fb6c8d7566ddc70a15653dff3	audit-records	approved	none	keep_public
04_audit/metadata_corrections.tsv	24164	a43d9d0c129d18487ba04841c984fada258bffb1ce546602a7ca3ffbc3e80493	audit-records	approved	none	keep_public
04_audit/methodology.md	5465	442fb705ec6ed7a62c317bebf4a5920a473d8d21e607399afcbd983c9d5fb213	audit-records	approved	none	keep_public
04_audit/package_qa.md	1717	720c22c751ecfa44263f541e4f21805b5e2809650bdf237ac294d1562ff351d0	audit-records	approved	none	keep_public
04_audit/public-artifact-ledger.tsv	13518	e6457c41e7d24854f778d98eb3e0f4839b9dd414a28e989cdb588d92befc8a82	audit-records	approved	none	keep_public
04_audit/research-file-inventory.tsv	316221	03995967487580665f7195d679c623f6f44856e31d2b21dc414f91219acc77aa	audit-records	approved	none	keep_public
04_audit/research-pack-validation.json	5694	efae1a9d6969799a656f5dc916f118b1a0aecc0053c72865cd9438c84f972c72	audit-records	approved	none	keep_public
04_audit/verification_log.jsonl	526667	7f2d2ea87540a0660d3fbfc8ddd2a60751b6495abc97e95e4c72f746e80fe289	audit-records	approved	none	keep_public
05_research/completion-summary.json	849	ddab374a7729395f7dfa8a7342b5e16db0ac832857d765155b6e1fc552d51271	research-docs	approved	none	keep_public
05_research/dataset-research.md	6164	50d713f86f78777229f35134774fa2237e70dbee1bb9540180e2255a19680121	research-docs	approved	none	keep_public
05_research/execution-contract.md	4057	40f52d08cb0febe0b4597c835b431990cfea6314dfce40844129be17c76eb595	research-docs	approved	none	keep_public
05_research/experiment-proposal.json	2993	6fe931fae8384bc586b4d6675ba5fdaa629c1a7ad3b1843e88b187ee62287535	research-docs	approved	none	keep_public
05_research/experiment-results-template.tsv	609	b409fecb7c57d0bdfd141a5a58100c478b4d2ab090e1963aa447bf9a6197f4f5	research-docs	approved	none	keep_public
05_research/knowledge-and-annotation.md	10394	f7cd0c8d49245ffc2e7fe19dc3b7b98bafce40e0e3f3a55c4a4ccf9249ba7051	research-docs	approved	none	keep_public
05_research/method-and-experiment-design.md	22456	33bb0cdafbaa1bd12539c2843812575a305617cdbdf14e66ed49684dbd81bdb5	research-docs	approved	none	keep_public
05_research/paper-research.md	26913	19b38f3c954971bd7a3d13627bf3a34131004f580964d6c73c252a5c18c28213	research-docs	approved	none	keep_public
05_research/reproducibility-guide.md	5842	c778787547685afd6ddef15034ecf39c653eb2115a67784ba984a829d5d20f18	research-docs	approved	none	keep_public
05_research/research-report.md	15122	bbc31b3a59b1c3dbebd2685578557bad6546832fef8cb7d949386e32b5256b79	research-docs	approved	none	keep_public
05_research/retrieval-preview/README.md	1933	6d52634ba5459b3f05a393fcec925b2679ba71f45d1ab49bb62652bcbc54e9ce	research-docs	approved	none	keep_public
05_research/retrieval-preview/annotator-a.tsv	40917	f53cc7e9379fbddaa6601d58c6f012cc27b3431b7b95e60378d47dfa7e250998	research-docs	approved	none	keep_public
05_research/retrieval-preview/annotator-b.tsv	40917	f53cc7e9379fbddaa6601d58c6f012cc27b3431b7b95e60378d47dfa7e250998	research-docs	approved	none	keep_public
05_research/retrieval-preview/candidate-diagnostics.jsonl	927147	176ca1d21f673e63a37c633e3e3ae9858187197c6c6fe5b298a17254c5506230	research-docs	approved	none	keep_public
05_research/retrieval-preview/pilot-pool-status.json	1401	92ea189ff5f620bac9b1f200c5bee0dbd046b0c304b4adea7aea3d78c9ea089d	research-docs	approved	none	keep_public
06_implementation/README.md	3982	b291b2f9c393c55ea62af710918acab39d90002136e668a7fecc81f3bf344f36	implementation	approved	none	keep_public
06_implementation/annotations/assignments.tsv	257	1a19a88192771f33713c9e239032590e2d3c5a932a59974211ed36e296a80ac6	implementation	approved	none	keep_public
06_implementation/annotations/blinded/dev/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/blinded/dev/annotator-A.tsv	51004	8dd23ba67e32da9e8461e7cc7159a13259d2d1d12bcb8373e477758f32e2c569	implementation	approved	none	keep_public
06_implementation/annotations/blinded/dev/annotator-B.tsv	51004	13f8148b525ebe5011ba76d4677e57f6fb0a4d00e47f9ec155580e2a49b6f807	implementation	approved	none	keep_public
06_implementation/annotations/blinded/test/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/blinded/test/annotator-A.tsv	51130	58230948959db57af4b6c76e58c910b78b931cba74b9d7c67b90ab09541fd4a3	implementation	approved	none	keep_public
06_implementation/annotations/blinded/test/annotator-B.tsv	51130	34813348f5393f2ed436abd5db3ecf7e8d0b80cda142be8e74e5bc242ee25907	implementation	approved	none	keep_public
06_implementation/annotations/blinded/train/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/blinded/train/annotator-A.tsv	56992	790d02b319390e2b6e8b82704765dde160606fa8060e1126abb97a0b9a74c914	implementation	approved	none	keep_public
06_implementation/annotations/blinded/train/annotator-B.tsv	56992	73775fd1033473b700f59923a0f3a1f0d3c66b31b1e2f07215bffcfc1ccaa8c2	implementation	approved	none	keep_public
06_implementation/annotations/calibration/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/calibration/annotator-A.tsv	5704	d7bed3a52383e73289bdda2ef30c360ab09b8f2bfac94dacf3bd6cdedf0c5bc4	implementation	approved	none	keep_public
06_implementation/annotations/calibration/annotator-B.tsv	5704	d7bed3a52383e73289bdda2ef30c360ab09b8f2bfac94dacf3bd6cdedf0c5bc4	implementation	approved	none	keep_public
06_implementation/annotations/calibration/calibration-report.md	3329	957e5f0d6ad3ca58354c56f8daeb2381665799245d2463010cd844e7900c8a89	implementation	approved	none	keep_public
06_implementation/annotations/calibration/manager-pool.tsv	12802	4b6d3194270c3b6fe5809eb38aa60c47f2e217f9186e6fbab407c6758c519112	implementation	approved	none	keep_public
06_implementation/annotations/calibration/pool-manifest.json	27902	3dc174f74208c73b91d6147253ea0b2b11fe06c10b46cc5460b6dc9df84b8416	implementation	approved	none	keep_public
06_implementation/annotations/calibration/time-ledger.tsv	1119	3c687bc01fdc8219558b9a61990e1781f1e2ddca05aa8935f0f74db1a2397c43	implementation	approved	none	keep_public
06_implementation/annotations/coverage-pilot/candidate-ids.tsv	138	12dd8638951da302db8150f9abea6849cd3c4158b64d96dae06e7a9194474db0	implementation	approved	none	keep_public
06_implementation/annotations/coverage-pilot/judgments.tsv	233	c8536d9b7ee1ac888a4c1d75e2e5c4b3c58d2440dfb0d5b8400fbae36ec81202	implementation	approved	none	keep_public
06_implementation/annotations/coverage-pilot/manifest.json	1338	3f983b313744a12112614205ce393aa96503cf453fc7a11b969229358d0d24f6	implementation	approved	none	keep_public
06_implementation/annotations/dev-manifest.json	3	ca3d163bab055381827226140568f3bef7eaac187cebd76878e0b63e9e442356	implementation	approved	none	keep_public
06_implementation/annotations/pools/dev/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/pools/dev/dev-candidate-diagnostics.jsonl	49087	eaffebe6bb06ce11f1098f7c48095a203a5ae87224be48104d24ff15701c4fd5	implementation	approved	none	keep_public
06_implementation/annotations/pools/dev/manager-pool.tsv	39848	92f454111bceb2358301b77a2009ebec511d8355d3bab3f49fd34f8088a04598	implementation	approved	none	keep_public
06_implementation/annotations/pools/dev/pool-manifest.json	93669	9d048d508ba864a0f2740a88047e36a706390bf593de45041a8f3ed7c89be269	implementation	approved	none	keep_public
06_implementation/annotations/pools/real-fused-candidates.tsv	72508	dc487bd8535b0e7746a2fc4f7d7ac9e247b74cf7db6cbade3704f4b7f61b7fc9	implementation	approved	none	keep_public
06_implementation/annotations/pools/test/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/pools/test/manager-pool.tsv	46833	ed45218de33e939a1484526cabfb169b3b14faf2192cddd1492fc5e9aa978afa	implementation	approved	none	keep_public
06_implementation/annotations/pools/test/pool-manifest.json	112077	1156857d074c042b0a8ab5cec400180cf69e8eed16c1823dbb861aeec16515ce	implementation	approved	none	keep_public
06_implementation/annotations/pools/train/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/pools/train/manager-pool.tsv	51834	7859deec4577aa583a77355ea3c805ef58e28b4ecd5e4f895ba1d552d5f22ce5	implementation	approved	none	keep_public
06_implementation/annotations/pools/train/pool-manifest.json	124137	cf10f2467ebd74a2052cd0291ee0134cde264ba284f1ad1515b3d68441e2743c	implementation	approved	none	keep_public
06_implementation/annotations/qrels/PROVENANCE.md	763	e4aa57d9df00ca5ad78d4ff498b6505b3aed7f0fb423c50c30943e70891df841	implementation	approved	none	keep_public
06_implementation/annotations/qrels/dev/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/qrels/dev/qrels.tsv	36492	7997f6016eeb8fb0876eac35992d0af29a95e7cc33b119489c75741952429831	implementation	approved	none	keep_public
06_implementation/annotations/qrels/test/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/qrels/test/qrels.tsv	36392	f461e2196a1269f467d4c5e43952227972dc25c3280a5c444a41c3cfa152dd8e	implementation	approved	none	keep_public
06_implementation/annotations/qrels/train/.gitkeep	7	1f1aeeea426e55fde36e7df1bdaef4230d4a7a77275f626e999a7a940c55b5bd	implementation	approved	none	keep_public
06_implementation/annotations/qrels/train/qrels.tsv	40578	e4a992d32c1e4ba0e3dcaac60e375b66213e25952fed49b46c92ba926f798068	implementation	approved	none	keep_public
06_implementation/annotations/response-judgments.tsv	32	395b0b37d529bdb5de0145617e5adcc5b195ff6459238f63c9b987dd5fa0ac32	implementation	approved	none	keep_public
06_implementation/annotations/response-review-manifest.json	16	e2be31c9b1c81fac52040745b91f9a40e2f7f103d25dcd1e14e2c17fb61ba186	implementation	approved	none	keep_public
06_implementation/annotations/rubric-v1.md	2604	8eb2755eaaaa3466981bd35df25749bf04629bea8831a4c1789cd7e32ab48a42	implementation	approved	none	keep_public
06_implementation/annotations/test-answerability.tsv	42	ebfbbbcb624f1560f53686736cf88c510370c2e98905004a973083450b5918f6	implementation	approved	none	keep_public
06_implementation/annotations/test-reference-answers.jsonl	52	fb86f0cf803cd1a693fb6fb1497289f7b651c59c054276b5e62081a72117771c	implementation	approved	none	keep_public
06_implementation/artifacts/candidate-inference.zip	547544	39578f535818dc9e3e82bd1d20bcd34a79d5ac351aad2dadca190800ba91b016	implementation	approved	none	keep_public
06_implementation/artifacts/candidate-pre-review.zip	547542	eaec846bd8a24adf47eb0184ed1b982fd219d5cbcf6464d2c06334f38f358d16	implementation	approved	none	keep_public
06_implementation/artifacts/inference-package.zip	547541	332717caa25e78ff62cc29a53e675189e598f1e4d98c3e6887e87cb112327527	implementation	approved	none	keep_public
06_implementation/configs/acceptance-authorization.json	322	b0b6d15044346206d0b35034e6d5f7d2b356f6a10ef6f0a7baddc42a0ca34aaf	implementation	approved	none	keep_public
06_implementation/configs/corpus-execution-authorization.json	641	f36c34f0ea26ae0a42d133498d8c8e35938cfa410c58843358fc146f876f5d74	implementation	approved	none	keep_public
06_implementation/configs/corpus-requirements-lock.txt	408	73b2c56ccd5124a87267f080bc1dc327635ba18f9eaeb1e029da1382d565e13d	implementation	approved	none	keep_public
06_implementation/configs/corpus.yaml	3145	05b33be146a2732e5cf6ec4b5fb981d978b462f2501db6857a61dc09f1b810b4	implementation	approved	none	keep_public
06_implementation/configs/data.yaml	10891	cb18fc11a41624d49db1e067e5ff5fea7f7fb421b5c318e52abae46c00a4cf90	implementation	approved	none	keep_public
06_implementation/configs/decisions.json	8677	9cd27032eb94db4593106148404b2b0b722f332dc5037503df447a9660a66867	implementation	approved	none	keep_public
06_implementation/configs/demo-cases.yaml	4781	91ff02f6db47e64fda5ab94dca25ca7b8286c6f2462ed3791ba961f0f37ece09	implementation	approved	none	keep_public
06_implementation/configs/evaluation.yaml	399	8b60f98dcdb1a5c627ef5f2822867dfefdfcbfd8abb4181dc6c233726a909f01	implementation	approved	none	keep_public
06_implementation/configs/generation.yaml	420	f43bf86f17d81555f6d1212cca930dd77ccc7bb22211e5d19439cff532f7fd59	implementation	approved	none	keep_public
06_implementation/configs/methodology-lock.yaml	4814	f4453cdbf4388b131c9426efe368dbba8a9681c5e59e4b17dd963f0c96e12adb	implementation	approved	none	keep_public
06_implementation/configs/prompts/grounded-diagnosis.txt	982	73692110d7c170fa85cdd96f0c08db6091b3c3a9d0d183d6a616f2e3ee102938	implementation	approved	none	keep_public
06_implementation/configs/protocol.yaml	6124	0e50450d5156d3ba00e2301fb9e94ac7a77fe62c839f152afc7ba6f3ff9a2d21	implementation	approved	none	keep_public
06_implementation/configs/representation-execution-authorization.json	1640	514a41dde079c474827c32cfb273983d62ab1700c7ddcbe66f2361e02592af36	implementation	approved	none	keep_public
06_implementation/configs/representation-manager.json	3308	678d7bf39d29fda51fad21465569a49795cd0181160ab8960890930efda4a938	implementation	approved	none	keep_public
06_implementation/configs/representation.yaml	2508	1e6e502197abc17f65143a7240441125eb9a02dd2cb17fc591bc84bdff65115d	implementation	approved	none	keep_public
06_implementation/configs/requirements-lock.txt	503	94e3a9d8aaa380c7c2ea90cb227614cb4435455a8fdc5176d2fefa50deb9bd9c	implementation	approved	none	keep_public
06_implementation/configs/retrieval-requirements-lock.txt	1510	89b1b825865aea237b23076a20cf835fcab7eb58961efea8313377d0b0fd7ebb	implementation	approved	none	keep_public
06_implementation/configs/retrieval.yaml	2441	8cfb360d60ff62b00cbed65943f7941ac6dcca5a05680c3b8ea2822a0727376f	implementation	approved	none	keep_public
06_implementation/configs/runtime.yaml	764	ead5ea2a49511962b07e7809e0909234786bc9f33912c16f35b5c1c57cbc0244	implementation	approved	none	keep_public
06_implementation/data/inference/incident-index.parquet	16824	dd85d853ce14f8a20821dc8a885ba1ff86d41e022e397cc1cd705700183ac8e0	inference-bundle	approved	redacted_approved	keep_public
06_implementation/data/inference/input-manifest.json	1168	55e091a86081e7a9b46208364a1dc8c65658a2628908306f1ec076e693334ae4	inference-bundle	approved	redacted_approved	keep_public
06_implementation/data/inference/logs-evidence.jsonl	684755	3997b7841c3cd6b6aa84226a25544da243baf6649cf1ff9c2916eff8e22351d5	inference-bundle	approved	redacted_approved	keep_public
06_implementation/data/inference/metric-summaries.jsonl	6020772	b15b482be22e495d1eb1a7e30e3e0cda873174f56992e7c3a48a8ac3bd551c55	inference-bundle	approved	redacted_approved	keep_public
06_implementation/data/inference/observations.jsonl	246017	3baaa86e7959b6c9416da28e3afcbc958708397804b9b80eb428cae5f71c29a5	inference-bundle	approved	redacted_approved	keep_public
06_implementation/data/inference/trace-evidence.jsonl	948527	fda18e8246065fe2b197a1c8e4ad3290a8dec265c2bf6fd4606e6659af8cc3e5	inference-bundle	approved	redacted_approved	keep_public
06_implementation/data/knowledge-preparation/applicability.tsv	132656	3faf4fdef9585a6d92c646d19c43842c918343be41c512f07a89be63b74289b6	implementation	approved	none	keep_public
06_implementation/data/knowledge-preparation/source-registry.jsonl	439399	4816c8574226bde4c9cc6f0d2b16ae11238ec00e306a265db529eaccd68f106b	implementation	approved	none	keep_public
06_implementation/data/knowledge/applicability.tsv	132656	3faf4fdef9585a6d92c646d19c43842c918343be41c512f07a89be63b74289b6	implementation	approved	none	keep_public
06_implementation/data/knowledge/chunk-lineage.jsonl	474238	cf89520a836a6c72b1fee7c9ed4abe1d071a1868a014f7eaaefc44edcaa53edd	implementation	approved	none	keep_public
06_implementation/data/knowledge/chunks.jsonl	2607150	b46aafdb29fa6f70d2b95a990ed496d407bd19779ae8d15255c80ff7400a86ba	implementation	approved	none	keep_public
06_implementation/data/knowledge/citation-registry.jsonl	1805270	b823384abe9d478f9e4ad56ca997874748d8497cb7fecbe117b961efb0fd9b05	implementation	approved	none	keep_public
06_implementation/data/knowledge/corpus-manifest.json	75667	ffbe1715e4bd5387843d083fb0daf27f12dd3b2eea1a8c1f9619c4725c6153f7	implementation	approved	none	keep_public
06_implementation/data/knowledge/documents.jsonl	1078880	7875609c6b2a0eb24e5bb94396496230c30dc160734499501043c2d1eb8e40ce	implementation	approved	none	keep_public
06_implementation/data/knowledge/source-registry.jsonl	439399	4816c8574226bde4c9cc6f0d2b16ae11238ec00e306a265db529eaccd68f106b	implementation	approved	none	keep_public
06_implementation/data/knowledge/token-audit.json	81678	5099c6524cfb5ca52d82a0d8dfbcd2e95f9cf7e197dd6a5bef5c029aec1f3b0e	implementation	approved	none	keep_public
06_implementation/docs/acceptance-amendment.md	5006	2846c5a9d6fe5f4a06494537e8a2446f98c18cf49eab2facccb0812493b2f39d	implementation	approved	none	keep_public
06_implementation/docs/corpus-contract.md	7511	b27a83835c8212ac4ca5899fb4d9ae1bddca3acd5120178f662a7eff8d856966	implementation	approved	none	keep_public
06_implementation/docs/data-and-model-card.md	5991	c3159945215e63fdfd39d5374c43dd554070f9b039bc14594fcd9def912a9863	implementation	approved	none	keep_public
06_implementation/docs/decision-log.md	7555	0e38e7a551bf41006080af12f0c41cc580785d40794b7641e1bdfa6308b41c32	implementation	approved	none	keep_public
06_implementation/docs/demo-runbook.md	7677	dd169283daa8856b4c6a5de534dc198718c96e833e7732d090d0c2fb5e56b715	implementation	approved	none	keep_public
06_implementation/docs/demo-script.md	8898	f114c61d069c202082c2af2cf463cf78878f7e683d67b57e2ae8bfb411545a71	implementation	approved	none	keep_public
06_implementation/docs/generation-protocol.md	1694	d48f91941ad3a84fe3ff1b91e73231f8299c86866db60d2b9eaf6b7b0529cfde	implementation	approved	none	keep_public
06_implementation/docs/gold-type-contract.md	2035	1d5cced3aede0a2e217c14444db04cea7e6b2e86d512ff321711f9c88e035e75	implementation	approved	none	keep_public
06_implementation/docs/incident-passage-mapping.md	1430	03e701138dfc2dd59b1499195353ae9c99d9a971b188a28af24b4c0308434db4	implementation	approved	none	keep_public
06_implementation/docs/instructor-questions-draft.md	4200	586eeab4ead4e65eef1a03661d4d3023a68c290d18a21a1c1f61d10fefeb404b	implementation	approved	none	keep_public
06_implementation/docs/knowledge-corpus-schema.md	4679	02b8f1b5a75b41f3fd5d1bfae13464e7f41cb4117720c54dc0a812c78700e7ab	implementation	approved	none	keep_public
06_implementation/docs/literature-matrix.tsv	8138	3ffe978b85fb9deb1ceea92e4907a8b103b42ab7a7a02cd13354a8da845e4fb9	implementation	approved	none	keep_public
06_implementation/docs/literature-reading-notes.md	5484	3686e7f9b88c6679900a7ca9871e581983d06e74790d6a7ec74f79e6bc246c8f	implementation	approved	none	keep_public
06_implementation/docs/project-charter.md	7319	cd746e7b3c062b8ef596433fd74261a5211bdb3437f0fa39ce66a5ea62016f8e	implementation	approved	none	keep_public
06_implementation/docs/protocol-review.md	10393	b8055cbcda3c3633835e7ac7fa3f0b6d900fcbdc88fc1637b65f93777980e121	implementation	approved	none	keep_public
06_implementation/docs/reproduce.md	5104	1842a2c02549469522d4af54ab0e12a79e27be49a13719c95d5dd6c888eca4b0	implementation	approved	none	keep_public
06_implementation/docs/research-protocol.md	14012	7968bc7880a707119da8fe2f744a6faed71f07b50e054e9e93e83fb9c8ed2b29	implementation	approved	none	keep_public
06_implementation/docs/retrieval-qrels-protocol.md	3152	dd10abd1df08bc251112698742e275a38e3df65f8ceda2129a5da1a81c2b6398	implementation	approved	none	keep_public
06_implementation/docs/retrieval-runbook.md	15213	88b2e195229eabcaa6396192948d43028e87faaad7c0bfb29ccc5fc823cc5ebd	implementation	approved	none	keep_public
06_implementation/docs/team-working-agreement.md	6536	8c090637e0253b64b06dbd1042f9f883465d75ca8e7ac1f7d3285be148fc7d4f	implementation	approved	none	keep_public
06_implementation/freezes/F1.json	1570	5126ffd2bc94f595f32387c30bac0bebc265854678ca61bd5969f664e310e281	implementation	approved	none	keep_public
06_implementation/freezes/F2.json	1594	a4cc0ed9da46515ad80de53a9ef1713969ae857f5e584609eea61d1e0ceebe88	implementation	approved	none	keep_public
06_implementation/freezes/F2.provenance.json	2158	f21c65f4fec9efd0e32ddc76234cd6ec6227d2dc37dfa4bfd46ff73c82e60f51	implementation	approved	none	keep_public
06_implementation/freezes/G0/manifest-1.0.0-draft.1-cb8ba5db2384.json	9571	58e0be3d253d03975400c3d166a04615071cf078bfe206d91306c96bea5caced	implementation	approved	none	keep_public
06_implementation/freezes/G0/manifest-1.0.0-draft.2-67d644d1ef8c.json	9764	6bfac7482679870299135ae5788cbfa699aefda01df1f6ce1186b4c00e3d8cff	implementation	approved	none	keep_public
06_implementation/freezes/G0/manifest.json	10737	bd8cea85d1e736e0071bc84948246618fb9687f39b0201ad9ee686579b001bfe	implementation	approved	none	keep_public
06_implementation/freezes/G0/plan-source/phase-01-start.md	12340	9584e73155780b452dd891d5b1f38ea201e240f0715171e1680745fb136b5854	implementation	approved	none	keep_public
06_implementation/freezes/G0/plan-source/phase-02-build.md	13529	5fd6be3e5d6e0bf556bffe923175788667b84da13a44847bf00817f1ab498a53	implementation	approved	none	keep_public
06_implementation/freezes/G0/plan-source/phase-03-validate-and-handoff.md	13217	3e74634ef0a7f6e2d0202a5afb88895648c4dac533ee27c4ac810e7c7f848d70	implementation	approved	none	keep_public
06_implementation/freezes/G0/plan-source/plan.md	8088	616edca2c03979c8bbb28bc713941789de7eb535c0014765e4282abfcc0649ed	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/README.md	3326	9ff2af6592cda7056985b0bfb1a3c2bfa9f8a727896e1a5f35b9722589c7ebff	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/configs/decisions.json	8382	45e60e50cca650e8726e614c7a0f6ffaf365e4357b74b055d75ab715b92cb999	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/configs/protocol.yaml	5386	c160afa4382c7b6dcdf34f44edbeb3cfd022882de4b0de91c69d9ec69df89de5	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/docs/decision-log.md	7062	ca88a668a77d0c9f54cbc6a8d9fde188e54792e66465f74a57afa62e1f83e2f7	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/docs/instructor-questions-draft.md	4197	bb4bed6785600c22449eeeca50b0701c7052c6aafd615b0b1d18bb99011b02c6	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/docs/literature-reading-notes.md	5224	466fd08e7eb1d60b41d21ecd4a13873d8a7524db21c3589a572148405d62c864	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/docs/project-charter.md	7089	6e54d9e2c4478bdd78ad9ab1f3dde85f6d141c4d63bd6cd5c09d9813f30d77f0	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/docs/protocol-review.md	9545	869ddc6047b1b99a4b7cedd191c3ebac8cb0c92ef87fbc3df1fef1fa156c3d54	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/docs/research-protocol.md	13721	b4b6cd2d05c3ebf0bffc8516ee6fcba72dec036f47fa135b51c2d5bb6bfb7d94	implementation	approved	none	keep_public
06_implementation/freezes/G0/previous-docs-draft2/docs/team-working-agreement.md	6154	1eba4c540d7c078bdef8873d3c5d2829f9159a8e2e0fbcf113b11e1b6a6abc66	implementation	approved	none	keep_public
06_implementation/notebooks/00-environment-smoke.ipynb	6841	1a7aac8ab26df89e715013e26aa9ae318f732afef504dfa67b1c28ff61c41b85	implementation	approved	none	keep_public
06_implementation/notebooks/02_retrieval.ipynb	2071	f8de553001022814430fc9f3c3356bb76e0a182f71cf04b3b212227ed431fd8c	implementation	approved	none	keep_public
06_implementation/queries/observation-bundles.jsonl	1726096	717378811639bd7d7124ea563959b7a293b4613feef3f1d5e38872cd408d0abe	implementation	approved	none	keep_public
06_implementation/queries/query-manifest.json	2927	013b41243616224fe39069d0fa27912689536095d1ca3db425b09ab513f40a28	implementation	approved	none	keep_public
06_implementation/queries/representation-schema.json	24156	c86745c9dec0b067b7744951a3f974bf5615978cb0eb266097ed917cf8c3c365	implementation	approved	none	keep_public
06_implementation/queries/selection-ledger.jsonl	800272	c3aa3dbdeb6e5e12ece30b00b2d183ab62e42242b229a3b4837b45d234d43813	implementation	approved	none	keep_public
06_implementation/queries/token-ledger.jsonl	2239523	63612dda15ab70816fbd0b79fe286461696e27c7159138b69595f6f09b9ebb46	implementation	approved	none	keep_public
06_implementation/queries/variants.test.jsonl	320193	b3d917564f8f52eb952d788c38a398e1244f9806b997ae8f12e4647dec565396	implementation	approved	none	keep_public
06_implementation/queries/variants.train-dev.jsonl	1163748	995c12d9b37ae6dc8ca8943af3ad8d4740ba957d75fc53967d8d1bc72ba35073	implementation	approved	none	keep_public
06_implementation/reports/annotation-agreement-report.md	2415	be0092626390ff09bf8d5a9c1711541f2aaff1487cff6c13ee78fd945e555deb	implementation	approved	none	keep_public
06_implementation/reports/claim-audit.md	8094	d615f74f482365ae80d8fdbf2ca8a527601511e845a65cf767fb78ce4059efa4	implementation	approved	none	keep_public
06_implementation/reports/claim-evidence.tsv	4615	ceba20b22d9f519f1abfabcb53b0b5647ce831de3674afd25233734fdfade1a9	implementation	approved	none	keep_public
06_implementation/reports/code-review.md	11921	807aca4449c7b897dd73ea588d7c8884613bbfbc0bcc280f5f5329b4e3454352	implementation	approved	none	keep_public
06_implementation/reports/controls-mvp.md	1368	67c608ecca88df39971e055071e911806bbb566c7b60275e24439402bfaf23a7	implementation	approved	none	keep_public
06_implementation/reports/corpus-audit.md	4631	8cf6cc4c4d058527b5416b7e32770b0619c1997bf0f4faea89d4ab98e86774cc	implementation	approved	none	keep_public
06_implementation/reports/corpus-code-review.md	8221	b34f27a01cc8383aa84322207fa351b67385e144e96c160e043410089a878889	implementation	approved	none	keep_public
06_implementation/reports/corpus-content-review.json	91620	e284913f46520eadedf4e7f3dfe6cae4cb010946ed07d1a4f4735396433911d3	implementation	approved	none	keep_public
