incident_id	rank	chunk_id	document_id	score
inc_e8eb4aabf3538114	7	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.028790389395194696
inc_e8eb4aabf3538114	8	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.028612012987012988
inc_e8eb4aabf3538114	9	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02821869488536155
inc_e8eb4aabf3538114	10	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.027417840375586856
inc_ed76f6a4a2ccbe29	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_ed76f6a4a2ccbe29	2	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_ed76f6a4a2ccbe29	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_ed76f6a4a2ccbe29	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.03007688828584351
inc_ed76f6a4a2ccbe29	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029910714285714284
inc_ed76f6a4a2ccbe29	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029411764705882353
inc_ed76f6a4a2ccbe29	7	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029211087420042643
inc_ed76f6a4a2ccbe29	8	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.028577260665441927
inc_ed76f6a4a2ccbe29	9	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.02758751902587519
inc_ed76f6a4a2ccbe29	10	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.027149321266968326
inc_f8708eba53ac81da	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_f8708eba53ac81da	2	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.03200204813108039
inc_f8708eba53ac81da	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_f8708eba53ac81da	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029910714285714284
inc_f8708eba53ac81da	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029631255487269532
inc_f8708eba53ac81da	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029418126757516764
inc_f8708eba53ac81da	7	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.029236022193768675
inc_f8708eba53ac81da	8	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02854251012145749
inc_f8708eba53ac81da	9	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.027526395173453996
inc_f8708eba53ac81da	10	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.02701252236135957
inc_f9db5049cf8d0a46	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.031754032258064516
inc_f9db5049cf8d0a46	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.02946236559139785
inc_f9db5049cf8d0a46	3	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.029386529386529386
inc_f9db5049cf8d0a46	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.029083245521601686
inc_f9db5049cf8d0a46	5	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.02889344262295082
inc_f9db5049cf8d0a46	6	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.027692895339954164
inc_f9db5049cf8d0a46	7	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.026631393298059962
inc_f9db5049cf8d0a46	8	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.026333907056798625
inc_f9db5049cf8d0a46	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.025047327799621377
inc_f9db5049cf8d0a46	10	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.02502638323533846
inc_fa20fe298b9410ea	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_fa20fe298b9410ea	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03125763125763126
inc_fa20fe298b9410ea	3	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.0304147465437788
inc_fa20fe298b9410ea	4	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.030158730158730156
inc_fa20fe298b9410ea	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.030090497737556562
inc_fa20fe298b9410ea	6	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02964426877470356
inc_fa20fe298b9410ea	7	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.0293236301369863
inc_fa20fe298b9410ea	8	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.028782894736842105
inc_fa20fe298b9410ea	9	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.028438886647841874
inc_fa20fe298b9410ea	10	KBC-D057-6d507cb66b72d0a39ed73739	KBH-D057-b33563055168	0.027479766610201392
inc_fb17a1c06d15f08d	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_fb17a1c06d15f08d	2	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.03128054740957967
inc_fb17a1c06d15f08d	3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.031024531024531024
inc_fb17a1c06d15f08d	4	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.030798389007344232
inc_fb17a1c06d15f08d	5	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030117753623188408
inc_fb17a1c06d15f08d	6	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.030090497737556562
inc_fb17a1c06d15f08d	7	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.030090497737556562
inc_fb17a1c06d15f08d	8	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.027820121951219513
inc_fb17a1c06d15f08d	9	KBC-D058-b868a54e37319ab0c268877e	KBH-D058-54c2092d43a5	0.027106227106227107
inc_fb17a1c06d15f08d	10	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.026687875574407917
inc_fdf63d2b6452d14b	1	KBC-D057-4aa99ad9ca8a6ef110f7e03b	KBH-D057-f4bcce2e6d7e	0.03278688524590164
inc_fdf63d2b6452d14b	2	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.030834914611005692
inc_fdf63d2b6452d14b	3	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.030776515151515152
inc_fdf63d2b6452d14b	4	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.030776515151515152
inc_fdf63d2b6452d14b	5	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.029877369007803793
inc_fdf63d2b6452d14b	6	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.02946912242686891
inc_fdf63d2b6452d14b	7	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.029030910609857977
inc_fdf63d2b6452d14b	8	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.028790389395194696
inc_fdf63d2b6452d14b	9	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.028373015873015873
inc_fdf63d2b6452d14b	10	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.027984344422700584
inc_fea0b6870c17feac	1	KBC-D058-d231c3289e6fb5e62215bb71	KBH-D058-aaa3e891815f	0.02792120864410021
inc_fea0b6870c17feac	2	KBC-D058-08c26d83a4bdb300a4368e59	KBH-D058-94f18a70ecb0	0.026333907056798625
inc_fea0b6870c17feac	3	KBC-D058-2a6b22a3c5e42c4df64e3f65	KBH-D058-4067ea9b384b	0.02629443272196072
inc_fea0b6870c17feac	4	KBC-D058-af53af35781acf2a26a8f0ba	KBH-D058-4067ea9b384b	0.02582908163265306
inc_fea0b6870c17feac	5	KBC-D058-65a7de2b1cd13f2d6190e03c	KBH-D058-aaa3e891815f	0.02519288301054952
inc_fea0b6870c17feac	6	KBC-D059-d30463249bc318fbf1d34bc5	KBH-D059-880cd100599f	0.024925373134328358
inc_fea0b6870c17feac	7	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.024877149877149878
inc_fea0b6870c17feac	8	KBC-D058-fe3ddeec3705e776748f2b37	KBH-D058-aaa3e891815f	0.024502524502524506
inc_fea0b6870c17feac	9	KBC-D057-5cdb2d2b76a4a2a11b2c32fa	KBH-D057-86278876e6bf	0.02431476569407604
inc_fea0b6870c17feac	10	KBC-D058-5b86503d419c093f8eded70a	KBH-D058-22bb04d72ccf	0.021110500274876307
inc_ff7d20c7a66ce259	1	KBC-D057-0caeb6bf377ab228f9807bc3	KBH-D057-f4bcce2e6d7e	0.030330882352941176
inc_ff7d20c7a66ce259	2	KBC-D058-edeb594af96dcba74c1bf8f1	KBH-D058-c2749095504f	0.03028233151183971
inc_ff7d20c7a66ce259	3	KBC-D057-728f4de0d3d02c2e44535e4d	KBH-D057-f4bcce2e6d7e	0.030090497737556562
inc_ff7d20c7a66ce259	4	KBC-D057-f43a5e910b133af7ef278865	KBH-D057-b33563055168	0.03007688828584351
inc_ff7d20c7a66ce259	5	KBC-D057-6eb155351cb0c12576824a54	KBH-D057-562ed69e4788	0.02946912242686891
inc_ff7d20c7a66ce259	6	KBC-D057-ebb2cf48c9eed9865917abc8	KBH-D057-b33563055168	0.029437229437229435
inc_ff7d20c7a66ce259	7	KBC-D057-e9a382e7d4fd09cb360debfc	KBH-D057-da53c9e679f7	0.028985507246376812
inc_ff7d20c7a66ce259	8	KBC-D057-45b99fa125935926d356e9b6	KBH-D057-f4bcce2e6d7e	0.02844163539403516
inc_ff7d20c7a66ce259	9	KBC-D057-90841863f220313bffa0377b	KBH-D057-1abc0a247aed	0.0277569392348087
inc_ff7d20c7a66ce259	10	KBC-D057-d2dec06bc5ad6334bea381b1	KBH-D057-c118fc413f7c	0.027623285131627734
