resource_id	resource_type	url	proposed_priority	gate	current_status	next_action
P0877	paper_metadata_only	https://arxiv.org/abs/2603.20017	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0878	paper_metadata_only	https://arxiv.org/abs/2211.08380	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0879	paper_metadata_only	https://arxiv.org/abs/2312.15880	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0880	paper_metadata_only	https://arxiv.org/abs/2405.12035	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0881	paper_metadata_only	https://arxiv.org/abs/2405.06545	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0882	paper_metadata_only	https://arxiv.org/abs/2606.17209	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0883	paper_metadata_only	https://arxiv.org/abs/2606.00660	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0884	paper_metadata_only	https://arxiv.org/abs/2605.10848	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0885	paper_metadata_only	https://arxiv.org/abs/2604.14572	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0886	paper_metadata_only	https://arxiv.org/abs/2602.18734	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0887	paper_metadata_only	https://arxiv.org/abs/2602.03689	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0888	paper_metadata_only	https://arxiv.org/abs/2511.10375	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0889	paper_metadata_only	https://arxiv.org/abs/2504.13079	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0890	paper_metadata_only	https://arxiv.org/abs/2504.18243	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0891	paper_metadata_only	https://arxiv.org/abs/2605.28837	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0892	paper_metadata_only	https://arxiv.org/abs/2603.20673	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0893	paper_metadata_only	https://arxiv.org/abs/2603.16091	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0894	paper_metadata_only	https://arxiv.org/abs/2601.08699	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0895	paper_metadata_only	https://arxiv.org/abs/2601.04377	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0896	paper_metadata_only	https://arxiv.org/abs/2507.15586	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0897	paper_metadata_only	https://arxiv.org/abs/2601.06922	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0898	paper_metadata_only	https://arxiv.org/abs/2503.23513	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0899	paper_metadata_only	https://arxiv.org/abs/2504.14858	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0900	paper_metadata_only	https://arxiv.org/abs/2406.11460	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0901	paper_metadata_only	https://arxiv.org/abs/2508.01680	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0902	paper_metadata_only	https://arxiv.org/abs/2410.10450	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0903	paper_metadata_only	https://arxiv.org/abs/2503.21729	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0904	paper_metadata_only	https://arxiv.org/abs/2504.01281	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0905	paper_metadata_only	https://arxiv.org/abs/2401.15391	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0906	paper_metadata_only	https://arxiv.org/abs/2602.21456	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0907	paper_metadata_only	https://arxiv.org/abs/2601.04888	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0908	paper_metadata_only	https://arxiv.org/abs/2601.08282	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0909	paper_metadata_only	https://arxiv.org/abs/2510.07794	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0910	paper_metadata_only	https://arxiv.org/abs/2504.03947	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0911	paper_metadata_only	https://arxiv.org/abs/2604.07816	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0912	paper_metadata_only	https://arxiv.org/abs/2601.07782	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0913	paper_metadata_only	https://arxiv.org/abs/2511.01854	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0914	paper_metadata_only	https://arxiv.org/abs/2411.04535	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0915	paper_metadata_only	https://arxiv.org/abs/2502.05867	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0916	paper_metadata_only	https://arxiv.org/abs/2305.17126	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0917	paper_metadata_only	https://arxiv.org/abs/2509.00244	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0918	paper_metadata_only	https://arxiv.org/abs/2502.04644	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0919	paper_metadata_only	https://arxiv.org/abs/2504.04915	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0920	paper_metadata_only	https://arxiv.org/abs/2503.13275	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0921	paper_metadata_only	https://arxiv.org/abs/2504.12330	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0922	paper_metadata_only	https://arxiv.org/abs/2503.13514	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0923	paper_metadata_only	https://arxiv.org/abs/2503.13964	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0924	paper_metadata_only	https://arxiv.org/abs/2503.14340	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0925	paper_metadata_only	https://arxiv.org/abs/2501.07813	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0926	paper_metadata_only	https://arxiv.org/abs/2501.15228	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0927	paper_metadata_only	https://arxiv.org/abs/2410.09713	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0928	paper_metadata_only	https://arxiv.org/abs/2405.16420	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0929	paper_metadata_only	https://arxiv.org/abs/2412.05838	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0930	paper_metadata_only	https://arxiv.org/abs/2407.20183	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0931	paper_metadata_only	https://arxiv.org/abs/2409.12941	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0932	paper_metadata_only	https://arxiv.org/abs/2412.17032	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0933	paper_metadata_only	https://arxiv.org/abs/2603.16654	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0934	paper_metadata_only	https://arxiv.org/abs/2602.19127	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0935	paper_metadata_only	https://arxiv.org/abs/2602.02053	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0936	paper_metadata_only	https://arxiv.org/abs/2602.23286	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0937	paper_metadata_only	https://arxiv.org/abs/2605.05253	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0938	paper_metadata_only	https://arxiv.org/abs/2603.06198	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0939	paper_metadata_only	https://arxiv.org/abs/2601.05503	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0940	paper_metadata_only	https://arxiv.org/abs/2606.21777	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0941	paper_metadata_only	https://arxiv.org/abs/2606.13814	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0942	paper_metadata_only	https://arxiv.org/abs/2604.26649	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0943	paper_metadata_only	https://arxiv.org/abs/2604.25676	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0944	paper_metadata_only	https://arxiv.org/abs/2604.23783	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0945	paper_metadata_only	https://arxiv.org/abs/2603.21024	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0946	paper_metadata_only	https://arxiv.org/abs/2601.08105	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0947	paper_metadata_only	https://arxiv.org/abs/2510.24652	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0948	paper_metadata_only	https://arxiv.org/abs/2510.24120	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0949	paper_metadata_only	https://arxiv.org/abs/2507.23242	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0950	paper_metadata_only	https://arxiv.org/abs/2503.00223	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0951	paper_metadata_only	https://arxiv.org/abs/2504.16787	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0952	paper_metadata_only	https://arxiv.org/abs/2505.04253	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0953	paper_metadata_only	https://arxiv.org/abs/2607.05069	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0954	paper_metadata_only	https://arxiv.org/abs/2606.27786	P2	metadata_only; follow publisher access policy	blocked_or_unreadable	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0955	paper_metadata_only	https://arxiv.org/abs/2605.18792	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0956	paper_metadata_only	https://arxiv.org/abs/2605.05245	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0957	paper_metadata_only	https://arxiv.org/abs/2605.01399	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0958	paper_metadata_only	https://arxiv.org/abs/2605.01302	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0959	paper_metadata_only	https://arxiv.org/abs/2604.18362	P2	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0960	paper_metadata_only	https://arxiv.org/abs/2201.04837	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0961	paper_metadata_only	https://arxiv.org/abs/2505.16590	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0962	paper_metadata_only	https://arxiv.org/abs/2508.08545	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0963	paper_metadata_only	https://arxiv.org/abs/2410.08499	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0964	paper_metadata_only	https://arxiv.org/abs/2508.04820	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0965	paper_metadata_only	https://arxiv.org/abs/2508.11305	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0966	paper_metadata_only	https://arxiv.org/abs/2412.18835	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0967	paper_metadata_only	https://arxiv.org/abs/2507.19951	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0968	paper_metadata_only	https://arxiv.org/abs/2502.03160	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0969	paper_metadata_only	https://arxiv.org/abs/2508.20977	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0970	paper_metadata_only	https://arxiv.org/abs/2408.13727	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0971	paper_metadata_only	https://arxiv.org/abs/2408.08300	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0972	paper_metadata_only	https://arxiv.org/abs/2407.01896	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0973	paper_metadata_only	https://arxiv.org/abs/2410.09352	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0974	paper_metadata_only	https://arxiv.org/abs/2412.01377	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0975	paper_metadata_only	https://arxiv.org/abs/2507.08523	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0976	paper_metadata_only	https://arxiv.org/abs/2401.04749	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0977	paper_metadata_only	https://arxiv.org/abs/2408.08902	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0978	paper_metadata_only	https://arxiv.org/abs/2411.08561	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0979	paper_metadata_only	https://arxiv.org/abs/2505.13496	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0980	paper_metadata_only	https://arxiv.org/abs/2501.11031	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0981	paper_metadata_only	https://arxiv.org/abs/2503.08045	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0982	paper_metadata_only	https://arxiv.org/abs/2504.12250	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0983	paper_metadata_only	https://arxiv.org/abs/2508.01844	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0984	paper_metadata_only	https://arxiv.org/abs/2412.11142	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0985	paper_metadata_only	https://arxiv.org/abs/2507.01077	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0986	paper_metadata_only	https://arxiv.org/abs/2502.09385	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0987	paper_metadata_only	https://arxiv.org/abs/2509.00069	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0988	paper_metadata_only	https://arxiv.org/abs/2507.10873	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0989	paper_metadata_only	https://arxiv.org/abs/2409.01909	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0990	paper_metadata_only	https://arxiv.org/abs/2509.20798	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0991	paper_metadata_only	https://arxiv.org/abs/2407.15716	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0992	paper_metadata_only	https://arxiv.org/abs/2404.00640	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
P0993	paper_metadata_only	https://arxiv.org/abs/2506.03691	P1	metadata_only; follow publisher access policy	primary_title_identifier_confirmed	Lấy BibTeX/metadata chính thức để bổ sung tác giả, venue, năm xuất bản; không cào PDF ở giai đoạn này.
